"","country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"2212","Oceania",1814,NA,1497396,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2213","Oceania",1815,NA,1500863,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2214","Oceania",1816,NA,1504666,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2215","Oceania",1817,NA,1508805,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2216","Oceania",1818,NA,1513283,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2217","Oceania",1819,NA,1517265,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2218","Oceania",1820,NA,1570939,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2219","Oceania",1821,NA,1523491,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2220","Oceania",1822,NA,1525604,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2221","Oceania",1823,NA,1526962,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2222","Oceania",1824,NA,1528338,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2223","Oceania",1825,NA,1529726,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2224","Oceania",1826,NA,1531132,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2225","Oceania",1827,NA,1532553,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2226","Oceania",1828,NA,1533988,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2227","Oceania",1829,NA,1536429,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2228","Oceania",1830,NA,1585505,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2229","Oceania",1831,NA,1544584,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2230","Oceania",1832,NA,1550427,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2231","Oceania",1833,NA,1557531,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2232","Oceania",1834,NA,1564972,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2233","Oceania",1835,NA,1572752,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2234","Oceania",1836,NA,1580871,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2235","Oceania",1837,NA,1589332,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2236","Oceania",1838,NA,1598138,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2237","Oceania",1839,NA,1609101,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2238","Oceania",1840,NA,1670375,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2239","Oceania",1841,NA,1637738,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2240","Oceania",1842,NA,1655546,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2241","Oceania",1843,NA,1759779,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2242","Oceania",1844,NA,1696705,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2243","Oceania",1845,NA,1718344,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2244","Oceania",1846,NA,1740729,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2245","Oceania",1847,NA,1763881,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2246","Oceania",1848,NA,1787826,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2247","Oceania",1849,NA,1818155,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"2248","Oceania",1850,NA,2019318,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,6.815,3.441,NA
"2249","Oceania",1851,NA,1902073,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,7.804,4.103,NA
"2250","Oceania",1852,NA,1957200,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,8.427,4.306,NA
"2251","Oceania",1853,NA,2021811,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,8.867,4.386,NA
"2252","Oceania",1854,NA,2091307,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,9.27,4.433,NA
"2253","Oceania",1855,NA,2166084,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,9.563,4.415,NA
"2254","Oceania",1856,NA,2246558,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,9.82,4.371,NA
"2255","Oceania",1857,NA,2333183,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,10.003,4.287,NA
"2256","Oceania",1858,NA,2426457,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,10.223,4.213,NA
"2257","Oceania",1859,NA,2514275,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,10.369,4.124,NA
"2258","Oceania",1860,NA,2649426,NA,0.278,0.105,0.042,NA,0.278,0.105,NA,NA,0.278,NA,NA,0,0,NA,0.084,0.084,0,NA,12.37,4.676,NA
"2259","Oceania",1861,NA,2670241,NA,0.509,0.191,0.083,NA,0.509,0.191,NA,NA,0.788,NA,NA,0,0,NA,0.146,0.147,0,NA,13.516,5.062,NA
"2260","Oceania",1862,NA,2736533,NA,0.355,0.13,0.059,NA,0.355,0.13,NA,NA,1.143,NA,NA,0,0,NA,0.1,0.101,0,NA,13.949,5.097,NA
"2261","Oceania",1863,NA,2793652,NA,0.399,0.143,0.064,NA,0.399,0.143,NA,NA,1.543,NA,NA,0,0,NA,0.106,0.106,0,NA,14.432,5.166,NA
"2262","Oceania",1864,NA,2853060,NA,0.267,0.094,0.039,NA,0.267,0.094,NA,NA,1.81,NA,NA,0,0,NA,0.066,0.066,0,NA,14.667,5.141,NA
"2263","Oceania",1865,NA,2914878,NA,0.421,0.145,0.061,NA,0.421,0.145,NA,NA,2.231,NA,NA,0,0,NA,0.097,0.098,0,NA,15.077,5.173,NA
"2264","Oceania",1866,NA,2979238,NA,0.696,0.234,0.095,NA,0.696,0.234,NA,NA,2.928,NA,NA,0,0,NA,0.156,0.157,0,NA,15.609,5.239,NA
"2265","Oceania",1867,NA,3046278,NA,0.894,0.293,0.11,NA,0.894,0.293,NA,NA,3.822,NA,NA,0,0,NA,0.187,0.188,0,NA,16.063,5.273,NA
"2266","Oceania",1868,NA,3116147,NA,0.733,0.235,0.086,NA,0.733,0.235,NA,NA,4.554,NA,NA,0,0,NA,0.149,0.15,0.001,NA,16.122,5.174,NA
"2267","Oceania",1869,NA,3184858,NA,0.641,0.201,0.074,NA,0.641,0.201,NA,NA,5.196,NA,NA,0,0,NA,0.123,0.124,0.001,NA,16.177,5.079,NA
"2268","Oceania",1870,NA,3308061,NA,0.601,0.182,0.056,NA,0.601,0.182,NA,NA,5.796,NA,NA,0,0,NA,0.113,0.114,0.001,NA,22.035,6.67,NA
"2269","Oceania",1871,NA,3318145,NA,0.692,0.209,0.067,NA,0.692,0.209,NA,NA,6.489,NA,NA,0,0,NA,0.122,0.123,0.001,NA,24.985,7.53,NA
"2270","Oceania",1872,NA,3382362,NA,0.707,0.209,0.061,NA,0.707,0.209,NA,NA,7.196,NA,NA,0,0,NA,0.113,0.114,0.001,NA,26.831,7.933,NA
"2271","Oceania",1873,NA,3444699,NA,0.868,0.252,0.068,NA,0.868,0.252,NA,NA,8.064,NA,NA,0,0,NA,0.13,0.132,0.001,NA,28.312,8.219,NA
"2272","Oceania",1874,NA,3509074,NA,0.89,0.254,0.067,NA,0.89,0.254,NA,NA,8.955,NA,NA,0,0,NA,0.143,0.144,0.001,NA,29.36,8.367,NA
"2273","Oceania",1875,NA,3575576,NA,0.828,0.232,0.056,NA,0.828,0.232,NA,NA,9.783,NA,NA,0,0,NA,0.123,0.124,0.001,NA,30.103,8.419,NA
"2274","Oceania",1876,NA,3644297,NA,0.931,0.255,0.063,NA,0.931,0.255,NA,NA,10.714,NA,NA,0,0,NA,0.136,0.137,0.001,NA,30.902,8.48,NA
"2275","Oceania",1877,NA,3715338,NA,1.066,0.287,0.068,NA,1.066,0.287,NA,NA,11.78,NA,NA,0,0,NA,0.153,0.154,0.001,NA,31.661,8.522,NA
"2276","Oceania",1878,NA,3788802,NA,1.323,0.349,0.077,NA,1.323,0.349,NA,NA,13.102,NA,NA,0,0,NA,0.188,0.19,0.001,NA,41.407,10.929,NA
"2277","Oceania",1879,NA,3867092,NA,1.96,0.507,0.115,NA,1.96,0.507,NA,NA,15.063,NA,NA,0,0,NA,0.26,0.264,0.001,NA,42.667,11.033,NA
"2278","Oceania",1880,NA,4008518,NA,2.862,0.715,0.158,NA,2.862,0.715,NA,NA,17.924,NA,NA,0,0,NA,0.335,0.341,0.001,NA,41.993,10.49,NA
"2279","Oceania",1881,NA,4038737,NA,2.503,0.62,0.129,NA,2.503,0.62,NA,NA,20.427,NA,NA,0,0,NA,0.284,0.289,0.001,NA,41.121,10.182,NA
"2280","Oceania",1882,NA,4132375,NA,2.84,0.687,0.154,NA,2.84,0.687,NA,NA,23.266,NA,NA,0,0,NA,0.305,0.311,0.001,NA,41.641,10.077,NA
"2281","Oceania",1883,NA,4231413,NA,3.353,0.792,0.162,NA,3.353,0.792,NA,NA,26.619,NA,NA,0,0,NA,0.338,0.344,0.001,NA,42.484,10.04,NA
"2282","Oceania",1884,NA,4333699,NA,3.631,0.838,0.172,NA,3.631,0.838,NA,NA,30.25,NA,NA,0,0,NA,0.362,0.37,0.001,NA,43.092,9.944,NA
"2283","Oceania",1885,NA,4439344,NA,4.034,0.909,0.182,NA,4.034,0.909,NA,NA,34.284,NA,NA,0,0,NA,0.4,0.409,0.001,NA,43.752,9.855,NA
"2284","Oceania",1886,NA,4548459,NA,4.067,0.894,0.181,NA,4.067,0.894,NA,NA,38.351,NA,NA,0,0,NA,0.397,0.408,0.001,NA,44.298,9.739,NA
"2285","Oceania",1887,NA,4661163,NA,4.272,0.917,0.174,NA,4.272,0.917,NA,NA,42.623,NA,NA,0,0,NA,0.397,0.41,0.001,NA,44.796,9.61,NA
"2286","Oceania",1888,NA,4777573,NA,4.891,1.024,0.198,NA,4.891,1.024,NA,NA,47.515,NA,NA,0,0,NA,0.41,0.425,0.001,NA,45.745,9.575,NA
"2287","Oceania",1889,NA,4887031,NA,4.738,0.969,0.177,NA,4.738,0.969,NA,NA,52.252,NA,NA,0,0,NA,0.398,0.412,0.001,NA,45.958,9.404,NA
"2288","Oceania",1890,NA,5049734,NA,4.968,0.985,0.191,NA,4.968,0.985,NA,NA,57.221,NA,NA,0,0,NA,0.383,0.397,0.001,NA,58.463,11.591,NA
"2289","Oceania",1891,NA,5083291,NA,5.5,1.082,0.198,NA,5.5,1.082,NA,NA,62.72,NA,NA,0,0,NA,0.405,0.42,0.001,NA,65.406,12.867,NA
"2290","Oceania",1892,NA,5169145,NA,5.654,1.094,0.226,NA,5.654,1.094,NA,NA,68.374,NA,NA,0,0,NA,0.413,0.428,0.002,NA,69.297,13.406,NA
"2291","Oceania",1893,NA,5246150,NA,5.507,1.05,0.23,NA,5.507,1.05,NA,NA,73.881,NA,NA,0,0,NA,0.407,0.422,0.002,NA,72.082,13.74,NA
"2292","Oceania",1894,NA,5324554,NA,5.969,1.121,0.244,NA,5.969,1.121,NA,NA,79.85,NA,NA,0,0,NA,0.426,0.441,0.002,NA,74.779,14.044,NA
"2293","Oceania",1895,NA,5404386,NA,6.214,1.15,0.264,NA,6.214,1.15,NA,NA,86.064,NA,NA,0,0,NA,0.418,0.435,0.002,NA,76.893,14.228,NA
"2294","Oceania",1896,NA,5485669,NA,6.273,1.143,0.246,NA,6.273,1.143,NA,NA,92.336,NA,NA,0,0,NA,0.409,0.425,0.002,NA,78.563,14.322,NA
"2295","Oceania",1897,NA,5568430,NA,6.852,1.23,0.281,NA,6.852,1.23,NA,NA,99.188,NA,NA,0,0,NA,0.427,0.444,0.002,NA,80.498,14.456,NA
"2296","Oceania",1898,NA,5652701,NA,7.636,1.351,0.277,NA,7.636,1.351,NA,NA,106.824,NA,NA,0,0,NA,0.451,0.469,0.002,NA,82.821,14.652,NA
"2297","Oceania",1899,NA,5737996,NA,7.962,1.388,0.287,NA,7.841,1.366,NA,NA,114.786,NA,NA,0.121,0.021,NA,0.43,0.441,0.002,NA,84.136,14.663,NA
"2298","Oceania",1900,NA,5936615,NA,12.608,2.13,0.428,NA,12.487,2.109,NA,NA,127.394,NA,NA,0.121,0.02,NA,0.646,0.667,0.002,NA,80.758,13.642,NA
"2299","Oceania",1901,NA,5921693,NA,14.18,2.399,0.493,NA,13.945,2.359,NA,NA,141.573,NA,NA,0.234,0.04,NA,0.703,0.723,0.002,NA,78.813,13.332,NA
"2300","Oceania",1902,NA,6008328,NA,14.436,2.403,0.49,NA,14.326,2.384,NA,NA,156.009,NA,NA,0.11,0.018,NA,0.698,0.726,0.002,NA,77.677,12.928,NA
"2301","Oceania",1903,NA,6089639,NA,14.389,2.363,0.452,NA,14.22,2.335,NA,NA,170.398,NA,NA,0.169,0.028,NA,0.638,0.66,0.002,NA,76.493,12.561,NA
"2302","Oceania",1904,NA,6180748,NA,14.978,2.423,0.447,NA,14.81,2.396,NA,NA,185.376,NA,NA,0.168,0.027,NA,0.657,0.684,0.002,NA,76.9,12.442,NA
"2303","Oceania",1905,NA,6273490,NA,15.587,2.485,0.453,NA,15.407,2.456,NA,NA,200.963,NA,NA,0.179,0.029,NA,0.642,0.667,0.002,NA,76.629,12.215,NA
"2304","Oceania",1906,NA,6376388,NA,18.221,2.858,0.493,NA,18.042,2.829,NA,NA,219.184,NA,NA,0.18,0.028,NA,0.719,0.747,0.002,NA,78.64,12.333,NA
"2305","Oceania",1907,NA,6463985,NA,19.562,3.026,0.507,NA,19.35,2.993,NA,NA,238.746,NA,NA,0.213,0.033,NA,0.677,0.704,0.002,NA,79.835,12.351,NA
"2306","Oceania",1908,NA,6561807,NA,20.907,3.186,0.535,NA,20.716,3.157,NA,NA,259.653,NA,NA,0.191,0.029,NA,0.753,0.789,0.002,NA,80.41,12.254,NA
"2307","Oceania",1909,NA,6654625,NA,18.818,2.828,0.451,NA,18.595,2.794,NA,NA,278.471,NA,NA,0.224,0.034,NA,0.651,0.681,0.002,NA,78.615,11.814,NA
"2308","Oceania",1910,NA,6820913,NA,22.339,3.285,0.494,NA,22.339,3.285,NA,NA,300.811,NA,NA,0,0,NA,0.736,0.78,0.003,NA,78.509,11.543,NA
"2309","Oceania",1911,NA,6835644,NA,23.849,3.489,0.519,NA,23.849,3.489,NA,NA,324.66,NA,NA,0,0,NA,0.775,0.823,0.003,NA,76.684,11.218,NA
"2310","Oceania",1912,NA,6907269,NA,25.648,3.713,0.546,NA,25.648,3.713,NA,NA,350.308,NA,NA,0,0,NA,0.793,0.841,0.003,NA,75.991,11.002,NA
"2311","Oceania",1913,NA,6984231,NA,26.604,3.809,0.545,NA,26.604,3.809,NA,NA,376.912,NA,NA,0,0,NA,0.759,0.808,0.003,NA,76.325,10.928,NA
"2312","Oceania",1914,NA,7065050,NA,29.561,4.184,0.604,NA,29.561,4.184,NA,NA,406.473,NA,NA,0,0,NA,0.93,0.998,0.003,NA,77.889,11.025,NA
"2313","Oceania",1915,NA,7149688,NA,26.725,3.738,0.553,NA,26.725,3.738,NA,NA,433.198,NA,NA,0,0,NA,0.853,0.921,0.003,NA,74.943,10.482,NA
"2314","Oceania",1916,NA,7246926,NA,24.311,3.355,0.507,NA,24.311,3.355,NA,NA,457.509,NA,NA,0,0,NA,0.718,0.777,0.003,NA,71.1,9.811,NA
"2315","Oceania",1917,NA,7330341,NA,25.377,3.462,0.54,NA,25.377,3.462,NA,NA,482.886,NA,NA,0,0,NA,0.717,0.779,0.003,NA,71.836,9.8,NA
"2316","Oceania",1918,NA,7426349,NA,27.484,3.701,0.598,NA,27.484,3.701,NA,NA,510.37,NA,NA,0,0,NA,0.787,0.856,0.003,NA,74.09,9.977,NA
"2317","Oceania",1919,NA,7530416,NA,25.868,3.435,0.527,NA,25.868,3.435,NA,NA,536.237,NA,NA,0,0,NA,0.854,0.953,0.003,NA,72.034,9.566,NA
"2318","Oceania",1920,NA,7725388,NA,29.29,3.803,0.565,NA,29.29,3.803,NA,NA,565.527,NA,NA,0,0,NA,0.832,0.937,0.003,NA,97.843,12.703,NA
"2319","Oceania",1921,NA,7771434,NA,26.652,3.429,0.501,NA,26.652,3.429,NA,NA,592.179,NA,NA,0,0,NA,0.863,0.999,0.003,NA,106.124,13.656,NA
"2320","Oceania",1922,NA,7889021,NA,27.905,3.537,0.507,NA,27.905,3.537,NA,NA,620.084,NA,NA,0,0,NA,0.861,1.007,0.003,NA,114.669,14.535,NA
"2321","Oceania",1923,NA,8023430,NA,28.685,3.575,0.494,NA,28.685,3.575,NA,NA,648.77,NA,NA,0,0,NA,0.78,0.912,0.003,NA,120.579,15.028,NA
"2322","Oceania",1924,NA,8160821,NA,31.06,3.806,0.507,NA,31.06,3.806,NA,NA,679.83,NA,NA,0,0,NA,0.843,0.985,0.003,NA,127.203,15.587,NA
"2323","Oceania",1925,NA,8301231,NA,32.324,3.894,0.503,NA,32.324,3.894,NA,NA,712.153,NA,NA,0,0,NA,0.868,1.026,0.003,NA,131.911,15.891,NA
"2324","Oceania",1926,NA,8490705,NA,32.126,3.784,0.495,NA,32.126,3.784,NA,NA,744.279,NA,NA,0,0,NA,0.878,1.042,0.003,NA,134.755,15.871,NA
"2325","Oceania",1927,NA,8591282,NA,33.39,3.887,0.51,NA,33.39,3.887,NA,NA,777.669,NA,NA,0,0,NA,0.836,0.993,0.004,NA,138.437,16.114,NA
"2326","Oceania",1928,NA,8741011,NA,31.001,3.547,0.465,NA,30.521,3.492,NA,NA,808.67,NA,NA,0,0,NA,0.78,0.923,0.004,NA,138.319,15.824,NA
"2327","Oceania",1929,NA,8881471,NA,28.546,3.214,0.433,NA,28.092,3.163,NA,NA,837.216,NA,NA,0,0,NA,0.669,0.798,0.004,NA,137.733,15.508,NA
"2328","Oceania",1930,NA,9104015,NA,26.894,2.964,0.446,NA,26.45,2.915,NA,NA,864.11,NA,NA,0,0,NA,0.683,0.823,0.004,NA,111.605,12.299,NA
"2329","Oceania",1931,NA,9174477,NA,23.784,2.592,0.424,NA,23.508,2.562,NA,NA,887.895,NA,NA,0.004,0,NA,0.676,0.831,0.004,NA,96.552,10.524,NA
"2330","Oceania",1932,NA,9246964,NA,23.88,2.583,0.409,NA,23.68,2.561,NA,NA,911.775,NA,NA,0.004,0,NA,0.753,0.94,0.004,NA,88.953,9.62,NA
"2331","Oceania",1933,NA,9350068,NA,25.126,2.687,0.403,NA,24.875,2.66,NA,NA,936.901,NA,NA,0.004,0,NA,0.753,0.944,0.004,NA,83.823,8.965,NA
"2332","Oceania",1934,NA,9456223,NA,26.68,2.821,0.406,NA,26.469,2.799,NA,NA,963.58,NA,NA,0.004,0,NA,0.735,0.92,0.004,NA,81.42,8.61,NA
"2333","Oceania",1935,NA,9565477,NA,29.379,3.071,0.423,NA,29.037,3.036,NA,NA,992.959,NA,NA,0.004,0,NA,0.771,0.969,0.004,NA,79.686,8.331,NA
"2334","Oceania",1936,NA,9733885,NA,31.225,3.208,0.42,NA,30.822,3.166,NA,NA,1024.184,NA,NA,0.004,0,NA,0.747,0.938,0.004,NA,78.088,8.022,NA
"2335","Oceania",1937,NA,9793514,NA,33.236,3.394,0.426,NA,32.782,3.347,NA,NA,1057.42,NA,NA,0.004,0,NA,0.744,0.946,0.004,NA,77.241,7.887,NA
"2336","Oceania",1938,NA,9912430,NA,32.281,3.257,0.397,NA,31.99,3.227,NA,NA,1089.701,NA,NA,0.004,0,NA,0.768,0.991,0.004,NA,73.098,7.374,NA
"2337","Oceania",1939,NA,10046940,NA,36.603,3.643,0.448,NA,36.149,3.598,NA,NA,1126.305,NA,NA,0,0,NA,0.823,1.052,0.004,NA,76.504,7.615,NA
"2338","Oceania",1940,NA,10295520,NA,33.797,3.294,0.395,NA,33.339,3.249,NA,NA,1160.101,NA,NA,0,0,NA,0.696,0.879,0.004,NA,74.394,7.25,NA
"2339","Oceania",1941,NA,10364222,NA,39.546,3.816,0.426,NA,39.095,3.772,NA,NA,1199.647,NA,NA,0,0,NA,0.796,1.007,0.004,NA,81.022,7.817,NA
"2340","Oceania",1942,NA,10547786,NA,41.598,3.944,0.402,NA,41.209,3.907,NA,NA,1241.245,NA,NA,0,0,NA,0.84,1.054,0.004,NA,83.184,7.886,NA
"2341","Oceania",1943,NA,10748502,NA,40.36,3.755,0.378,NA,40.051,3.726,NA,NA,1281.605,NA,NA,0,0,NA,0.802,1.02,0.004,NA,81.69,7.6,NA
"2342","Oceania",1944,NA,10954585,NA,39.678,3.622,0.382,NA,39.348,3.592,NA,NA,1321.283,NA,NA,0,0,NA,0.776,1.017,0.004,NA,81.595,7.448,NA
"2343","Oceania",1945,NA,11180194,NA,38.314,3.427,0.383,NA,37.849,3.385,NA,NA,1359.598,NA,NA,0,0,NA,0.901,1.262,0.004,NA,79.754,7.134,NA
"2344","Oceania",1946,NA,11438499,NA,40.952,3.58,0.415,NA,40.476,3.539,NA,NA,1400.55,NA,NA,0,0,NA,0.883,1.251,0.005,NA,82.136,7.181,NA
"2345","Oceania",1947,NA,11606681,NA,43.465,3.745,0.422,NA,42.913,3.697,NA,NA,1444.015,NA,NA,0,0,NA,0.846,1.185,0.005,NA,84.575,7.287,NA
"2346","Oceania",1948,NA,11835931,NA,43.923,3.711,0.415,NA,43.29,3.658,NA,NA,1487.938,NA,NA,0,0,NA,0.811,1.158,0.005,NA,84.923,7.175,NA
"2347","Oceania",1949,NA,12077940,NA,43.255,3.581,0.38,NA,42.594,3.527,NA,NA,1531.193,NA,NA,0.004,0,NA,0.825,1.201,0.005,NA,84.182,6.97,NA
"2348","Oceania",1950,NA,12578030,NA,63.714,5.102,0.516,NA,50.113,4.012,NA,NA,1594.907,NA,NA,12.842,1.028,NA,1.061,1.3,0.005,NA,228.558,18.3,NA
"2349","Oceania",1951,NA,12910351,NA,67.687,5.28,0.539,NA,51.63,4.027,NA,NA,1662.594,NA,NA,15.366,1.199,NA,1.061,1.272,0.005,NA,293.829,22.919,NA
"2350","Oceania",1952,NA,13224304,NA,70.254,5.349,0.551,NA,53.465,4.071,NA,NA,1732.849,NA,NA,15.986,1.217,NA,1.087,1.334,0.005,NA,339.045,25.816,NA
"2351","Oceania",1953,NA,13522000,NA,68.667,5.113,0.522,NA,54.092,4.028,NA,NA,1801.515,NA,NA,13.648,1.016,NA,1.033,1.338,0.005,NA,374.721,27.903,NA
"2352","Oceania",1954,NA,13819174,NA,77.701,5.661,0.548,NA,57.298,4.175,NA,NA,1879.216,NA,NA,19.298,1.406,NA,1.144,1.418,0.005,NA,412.37,30.044,NA
"2353","Oceania",1955,NA,14140071,NA,81.152,5.778,0.547,NA,57.503,4.094,NA,NA,1960.368,NA,NA,22.46,1.599,NA,1.09,1.315,0.005,NA,438.593,31.228,NA
"2354","Oceania",1956,NA,14479634,NA,84.276,5.859,0.547,NA,58.081,4.038,NA,NA,2044.644,NA,NA,24.916,1.732,NA,1.064,1.263,0.006,NA,463.335,32.214,NA
"2355","Oceania",1957,NA,14820933,NA,86.298,5.861,0.548,NA,58.284,3.959,NA,NA,2130.941,NA,NA,26.6,1.807,NA,1.054,1.245,0.006,NA,491.397,33.376,NA
"2356","Oceania",1958,NA,15162130,NA,88.946,5.905,0.54,NA,59.203,3.93,NA,NA,2219.887,NA,NA,28.253,1.876,NA,1.057,1.245,0.006,NA,502.985,33.393,NA
"2357","Oceania",1959,NA,15506698,NA,95.053,6.17,0.543,NA,63.321,4.11,NA,NA,2314.941,NA,NA,30.162,1.958,NA,1.073,1.28,0.006,NA,526.079,34.149,NA
"2358","Oceania",1960,NA,15859743,NA,100.973,6.408,0.558,NA,66.223,4.203,NA,NA,2415.914,NA,NA,33.064,2.098,NA,1.076,1.285,0.006,NA,493.08,31.293,NA
"2359","Oceania",1961,NA,16213869,NA,103.677,6.436,0.564,NA,67.076,4.164,NA,NA,2519.591,NA,NA,34.864,2.164,NA,1.101,1.357,0.006,NA,481.501,29.891,NA
"2360","Oceania",1962,NA,16557077,NA,107.209,6.518,0.553,NA,67.509,4.104,NA,NA,2626.8,NA,NA,37.933,2.306,NA,1.099,1.37,0.006,NA,379.078,23.045,NA
"2361","Oceania",1963,NA,16899883,NA,114.488,6.819,0.556,NA,70.209,4.182,NA,NA,2741.288,NA,NA,42.375,2.524,NA,1.115,1.374,0.006,NA,414.211,24.671,NA
"2362","Oceania",1964,NA,17248725,NA,124.049,7.239,0.566,NA,74.254,4.333,NA,NA,2865.337,NA,NA,47.592,2.777,NA,1.145,1.424,0.007,NA,444.33,25.93,NA
"2363","Oceania",1965,NA,17609458,NA,136.725,7.816,0.592,0.268,77.715,4.442,NA,NA,3002.062,29017.244,NA,56.688,3.24,NA,1.208,1.468,0.007,NA,489.301,27.97,NA
"2364","Oceania",1966,NA,17976052,NA,136.762,7.659,0.572,0.255,78.186,4.378,NA,NA,3138.824,29853.646,NA,56.297,3.153,NA,1.152,1.461,0.007,NA,442.109,24.758,NA
"2365","Oceania",1967,NA,18320665,NA,145.475,7.993,0.583,0.258,81.508,4.479,NA,NA,3284.299,30808.596,NA,61.644,3.387,NA,1.188,1.548,0.007,NA,639.723,35.15,NA
